grupi_id,base_id,oracle_id,n_amendments,schema,base_effective,oracle_effective,pair_index,redaction_count,title
159205,112112010014,112112010008,236,tyviseadus,2010-11-15,2011-01-01,1,7,Eesti Panga seadus
159205,112112010008,123122011013,236,tyviseadus,2011-01-01,2011-12-24,2,7,Eesti Panga seadus
159205,123122011013,109052014008,236,tyviseadus,2011-12-24,2014-05-19,3,7,Eesti Panga seadus
159205,109052014008,122042020003,236,tyviseadus,2014-05-19,2020-05-02,4,7,Eesti Panga seadus
159205,122042020003,109122021012,236,tyviseadus,2020-05-02,2022-07-01,5,7,Eesti Panga seadus
159205,109122021012,101032023045,236,tyviseadus,2022-07-01,2023-03-11,6,7,Eesti Panga seadus
159207,127122013032,118122025010,76,tyviseadus,2014-01-01,2026-01-01,1,2,Õigusvastaselt võõrandatud vara maksumuse määramise ja kompenseerimise seadus
159211,106122010008,129062011006,390,tyviseadus,2011-04-05,2011-06-30,1,10,Asjaõigusseadus
159211,129062011006,123042012002,390,tyviseadus,2011-06-30,2012-04-17,2,10,Asjaõigusseadus
159211,123042012002,125012017004,390,tyviseadus,2012-04-17,2017-03-01,3,10,Asjaõigusseadus
159211,125012017004,125012017005,390,tyviseadus,2017-03-01,2018-01-01,4,10,Asjaõigusseadus
159211,125012017005,130112021005,390,tyviseadus,2018-01-01,2021-12-10,5,10,Asjaõigusseadus
159211,130112021005,101032023044,390,tyviseadus,2021-12-10,2023-03-11,6,10,Asjaõigusseadus
159211,101032023044,102102025013,390,tyviseadus,2023-03-11,2025-10-12,7,10,Asjaõigusseadus
159211,102102025013,111112025002,390,tyviseadus,2025-10-12,2025-11-21,8,10,Asjaõigusseadus
159211,111112025002,128012026007,390,tyviseadus,2025-11-21,2026-02-07,9,10,Asjaõigusseadus
159213,112112010006,103022011005,90,tyviseadus,2010-11-15,2011-02-13,1,3,Valla- ja linnaeelarve seadus
159213,103022011005,103022011007,90,tyviseadus,2011-02-13,2012-01-01,2,3,Valla- ja linnaeelarve seadus
159222,129062011007,123042012003,180,tyviseadus,2011-06-30,2012-04-17,1,4,Asjaõigusseaduse rakendamise seadus
159222,123042012003,115032013034,180,tyviseadus,2012-04-17,2013-03-20,2,4,Asjaõigusseaduse rakendamise seadus
159222,115032013034,125012017006,180,tyviseadus,2013-03-20,2017-03-01,3,4,Asjaõigusseaduse rakendamise seadus
159225,118032011008,111072013019,86,tyviseadus,2011-07-01,2013-09-01,1,2,Täiskasvanute koolituse seadus
159231,114012014004,110032022029,110,tyviseadus,2014-01-24,2022-03-15,1,5,Maa hindamise seadus
159231,110032022029,127042022007,110,tyviseadus,2022-03-15,2022-05-07,2,5,Maa hindamise seadus
159231,127042022007,127042022008,110,tyviseadus,2022-05-07,2024-01-01,3,5,Maa hindamise seadus
159231,127042022008,104122024015,110,tyviseadus,2024-01-01,2025-01-01,4,5,Maa hindamise seadus
159235,130032023005,130032023006,338,tyviseadus,2023-06-01,2023-08-31,1,2,Kasuliku mudeli seadus
159243,121122010026,121122010027,229,tyviseadus,2010-12-31,2011-01-01,1,2,Ringhäälinguseadus
159245,111072014026,124102018003,128,tyviseadus,2015-01-01,2019-01-01,1,4,Eesti Kultuurkapitali seadus
159245,124102018003,113122022028,128,tyviseadus,2019-01-01,2022-12-23,2,4,Eesti Kultuurkapitali seadus
159245,113122022028,105042024003,128,tyviseadus,2022-12-23,2024-04-15,3,4,Eesti Kultuurkapitali seadus
159254,109122010003,102122014002,400,tyviseadus,2011-01-01,2014-12-12,1,13,Riigipiiri seadus
159254,102122014002,131122014026,400,tyviseadus,2014-12-12,2015-01-01,2,13,Riigipiiri seadus
159254,131122014026,106042016011,400,tyviseadus,2015-01-01,2016-05-01,3,13,Riigipiiri seadus
159254,106042016011,105022019007,400,tyviseadus,2016-05-01,2019-02-15,4,13,Riigipiiri seadus
159254,105022019007,108072020007,400,tyviseadus,2019-02-15,2020-08-01,5,13,Riigipiiri seadus
159254,108072020007,108072021014,400,tyviseadus,2020-08-01,2021-07-15,6,13,Riigipiiri seadus
159254,108072021014,120092022006,400,tyviseadus,2021-07-15,2022-09-30,7,13,Riigipiiri seadus
159254,120092022006,120092022007,400,tyviseadus,2022-09-30,2023-01-01,8,13,Riigipiiri seadus
159254,120092022007,103022023037,400,tyviseadus,2023-01-01,2023-03-07,9,13,Riigipiiri seadus
159254,103022023037,127092023001,400,tyviseadus,2023-03-07,2023-07-01,10,13,Riigipiiri seadus
159254,127092023001,107062024013,400,tyviseadus,2023-07-01,2024-06-17,11,13,Riigipiiri seadus
159254,107062024013,107062024014,400,tyviseadus,2024-06-17,2025-10-12,12,13,Riigipiiri seadus
159257,107062013005,117082024002,92,tyviseadus,2013-07-01,2025-01-01,1,2,Kohalike maksude seadus
159258,108072011072,129112011008,88,tyviseadus,2011-07-22,2011-12-09,1,2,Sõjaaja riigikaitse seadus
159260,105012018002,110032022031,410,tyviseadus,2018-02-01,2022-03-15,1,4,Maakatastriseadus
159260,110032022031,104122024016,410,tyviseadus,2022-03-15,2025-01-01,2,4,Maakatastriseadus
159260,104122024016,121112025004,410,tyviseadus,2025-01-01,2026-05-12,3,4,Maakatastriseadus
159270,104032011004,128062012029,224,tyviseadus,2011-04-01,2012-07-08,1,2,Avaliku teenistuse seadus
159281,116062016012,103042018008,214,tyviseadus,2016-07-01,2018-04-13,1,3,Riigikaitseliste sundkoormiste seadus
159281,103042018008,103042018009,214,tyviseadus,2018-04-13,2018-07-01,2,3,Riigikaitseliste sundkoormiste seadus
159284,119032013003,131122025003,224,tyviseadus,2013-03-20,2026-01-10,1,2,Eesti territooriumi haldusjaotuse seadus
159296,122122020042,114032025001,108,tyviseadus,2021-01-01,2025-01-01,1,2,Notari distsiplinaarvastutuse seadus
159299,130112010012,130112010013,378,tyviseadus,2010-12-01,2010-12-10,1,8,Kalapüügiseadus
159299,130112010013,122122010031,378,tyviseadus,2010-12-10,2010-12-31,2,8,Kalapüügiseadus
159299,122122010031,122122010032,378,tyviseadus,2010-12-31,2011-01-01,3,8,Kalapüügiseadus
159299,122122010032,122122010033,378,tyviseadus,2011-01-01,2011-01-02,4,8,Kalapüügiseadus
159299,122122010033,122122010034,378,tyviseadus,2011-01-02,2011-07-01,5,8,Kalapüügiseadus
159299,122122010034,108112012002,378,tyviseadus,2011-07-01,2012-11-18,6,8,Kalapüügiseadus
159299,108112012002,103072014023,378,tyviseadus,2012-11-18,2014-07-13,7,8,Kalapüügiseadus
159303,117122010028,118122012032,360,tyviseadus,2011-01-01,2012-12-19,1,9,Sihtasutuste seadus
159303,118122012032,121032014031,360,tyviseadus,2012-12-19,2014-03-31,2,9,Sihtasutuste seadus
159303,121032014031,109052017033,360,tyviseadus,2014-03-31,2017-07-01,3,9,Sihtasutuste seadus
159303,109052017033,109052017034,360,tyviseadus,2017-07-01,2018-01-15,4,9,Sihtasutuste seadus
159303,109052017034,123052020007,360,tyviseadus,2018-01-15,2020-05-24,5,9,Sihtasutuste seadus
159303,123052020007,104012021040,360,tyviseadus,2020-05-24,2021-02-01,6,9,Sihtasutuste seadus
159303,104012021040,120062022025,360,tyviseadus,2021-02-01,2022-07-01,7,9,Sihtasutuste seadus
159303,120062022025,123122022031,360,tyviseadus,2022-07-01,2023-02-01,8,9,Sihtasutuste seadus
159305,112112010005,112112010022,385,tyviseadus,2010-11-15,2011-01-01,1,12,Vabariigi Valitsuse seadus
159305,112112010022,115032011022,385,tyviseadus,2011-01-01,2011-03-16,2,12,Vabariigi Valitsuse seadus
159305,115032011022,115032011023,385,tyviseadus,2011-03-16,2011-06-01,3,12,Vabariigi Valitsuse seadus
159305,115032011023,111062013007,385,tyviseadus,2011-06-01,2013-07-01,4,12,Vabariigi Valitsuse seadus
159305,111062013007,127122013033,385,tyviseadus,2013-07-01,2014-01-01,5,12,Vabariigi Valitsuse seadus
159305,127122013033,105112014004,385,tyviseadus,2014-01-01,2014-11-15,6,12,Vabariigi Valitsuse seadus
159305,105112014004,119032015069,385,tyviseadus,2014-11-15,2015-03-29,7,12,Vabariigi Valitsuse seadus
159305,119032015069,105052017011,385,tyviseadus,2015-03-29,2017-07-01,8,12,Vabariigi Valitsuse seadus
159305,105052017011,124052024008,385,tyviseadus,2017-07-01,2024-06-03,9,12,Vabariigi Valitsuse seadus
159305,124052024008,130122024004,385,tyviseadus,2024-06-03,2025-01-01,10,12,Vabariigi Valitsuse seadus
159305,130122024004,107052025009,385,tyviseadus,2025-01-01,2025-10-01,11,12,Vabariigi Valitsuse seadus
159307,130062011005,126032013007,122,tyviseadus,2011-07-20,2013-04-01,1,3,Individuaalse töövaidluse lahendamise seadus
159307,126032013007,104062014005,122,tyviseadus,2013-04-01,2014-09-01,2,3,Individuaalse töövaidluse lahendamise seadus
159311,131122010058,114032011047,286,tyviseadus,2011-01-01,2011-03-24,1,11,Notari tasu seadus
159311,114032011047,119122012009,286,tyviseadus,2011-03-24,2013-01-01,2,11,Notari tasu seadus
159311,119122012009,109102013006,286,tyviseadus,2013-01-01,2013-10-28,3,11,Notari tasu seadus
159311,109102013006,121032014028,286,tyviseadus,2013-10-28,2014-03-31,4,11,Notari tasu seadus
159311,121032014028,110032016006,286,tyviseadus,2014-03-31,2016-03-20,5,11,Notari tasu seadus
159311,110032016006,110032016007,286,tyviseadus,2016-03-20,2016-07-01,6,11,Notari tasu seadus
159311,110032016007,109052017026,286,tyviseadus,2016-07-01,2017-07-01,7,11,Notari tasu seadus
159311,109052017026,109052017027,286,tyviseadus,2017-07-01,2018-03-01,8,11,Notari tasu seadus
159311,109052017027,110112022010,286,tyviseadus,2018-03-01,2022-11-20,9,11,Notari tasu seadus
159311,110112022010,128012026008,286,tyviseadus,2022-11-20,2026-02-07,10,11,Notari tasu seadus
159315,118122012017,123122022029,90,tyviseadus,2012-12-19,2023-02-01,1,2,Kommertspandiseadus
159326,123022011030,123022011031,126,tyviseadus,2011-04-05,2011-09-01,1,6,Psühhiaatrilise abi seadus
159326,123022011031,107032012003,126,tyviseadus,2011-09-01,2012-09-01,2,6,Psühhiaatrilise abi seadus
159326,107032012003,115062012006,126,tyviseadus,2012-09-01,2013-06-01,3,6,Psühhiaatrilise abi seadus
159326,115062012006,124032021006,126,tyviseadus,2013-06-01,2021-04-03,4,6,Psühhiaatrilise abi seadus
159326,124032021006,110102022002,126,tyviseadus,2021-04-03,2022-10-11,5,6,Psühhiaatrilise abi seadus
159331,116032011010,116032011011,330,tyviseadus,2012-01-01,2012-03-01,1,3,Teadus- ja arendustegevuse korralduse seadus
159331,116032011011,104122014014,330,tyviseadus,2012-03-01,2015-01-01,2,3,Teadus- ja arendustegevuse korralduse seadus
159339,130122011043,115032014083,220,tyviseadus,2012-01-01,2014-07-01,1,9,Vedelkütuse erimärgistamise seadus
159339,115032014083,117032015013,220,tyviseadus,2014-07-01,2015-03-18,2,9,Vedelkütuse erimärgistamise seadus
159339,117032015013,117032015014,220,tyviseadus,2015-03-18,2015-05-01,3,9,Vedelkütuse erimärgistamise seadus
159339,117032015014,112122018075,220,tyviseadus,2015-05-01,2019-01-01,4,9,Vedelkütuse erimärgistamise seadus
159339,112122018075,114122021003,220,tyviseadus,2019-01-01,2022-05-01,5,9,Vedelkütuse erimärgistamise seadus
159339,114122021003,122032022015,220,tyviseadus,2022-05-01,2022-11-15,6,9,Vedelkütuse erimärgistamise seadus
159339,122032022015,116122022028,220,tyviseadus,2022-11-15,2023-01-01,7,9,Vedelkütuse erimärgistamise seadus
159339,116122022028,130062023098,220,tyviseadus,2023-01-01,2023-07-01,8,9,Vedelkütuse erimärgistamise seadus
159347,608723,120112014014,78,tyviseadus,2003-07-19,2015-01-01,1,4,Rahvusooperi seadus
159347,120112014014,127022015004,78,tyviseadus,2015-01-01,2015-04-01,2,4,Rahvusooperi seadus
159347,127022015004,106082022008,78,tyviseadus,2015-04-01,2022-11-01,3,4,Rahvusooperi seadus
159352,109032011007,112062018004,44,tyviseadus,2011-03-19,2018-06-22,1,4,Pühade ja tähtpäevade seadus
159352,112062018004,124112020004,44,tyviseadus,2018-06-22,2020-12-04,2,4,Pühade ja tähtpäevade seadus
159352,124112020004,120122022005,44,tyviseadus,2020-12-04,2022-12-30,3,4,Pühade ja tähtpäevade seadus
159354,123122010040,105122014034,278,tyviseadus,2010-01-02,2015-02-03,1,7,Laeva lipuõiguse ja laevaregistrite seadus
159354,105122014034,123102019007,278,tyviseadus,2015-02-03,2020-01-01,2,7,Laeva lipuõiguse ja laevaregistrite seadus
159354,123102019007,108032022002,278,tyviseadus,2020-01-01,2022-03-15,3,7,Laeva lipuõiguse ja laevaregistrite seadus
159354,108032022002,104082022005,278,tyviseadus,2022-03-15,2022-08-14,4,7,Laeva lipuõiguse ja laevaregistrite seadus
159354,104082022005,114032025021,278,tyviseadus,2022-08-14,2025-01-01,5,7,Laeva lipuõiguse ja laevaregistrite seadus
159354,114032025021,117042025031,278,tyviseadus,2025-01-01,2025-05-01,6,7,Laeva lipuõiguse ja laevaregistrite seadus
159363,782708,116032011007,390,tyviseadus,2005-03-01,2011-03-26,1,8,Prokuratuuriseadus
159363,116032011007,116032011008,390,tyviseadus,2011-03-26,2011-04-01,2,8,Prokuratuuriseadus
159363,116032011008,110032015017,390,tyviseadus,2011-04-01,2015-04-01,3,8,Prokuratuuriseadus
159363,110032015017,106072018020,390,tyviseadus,2015-04-01,2018-07-16,4,8,Prokuratuuriseadus
159363,106072018020,102062020007,390,tyviseadus,2018-07-16,2020-06-12,5,8,Prokuratuuriseadus
159363,102062020007,102062020008,390,tyviseadus,2020-06-12,2021-07-01,6,8,Prokuratuuriseadus
159363,102062020008,114032025020,390,tyviseadus,2021-07-01,2024-03-15,7,8,Prokuratuuriseadus
159364,130122010018,130122011055,249,tyviseadus,2011-01-01,2012-01-01,1,3,Kemikaaliseadus
159364,130122011055,117042013003,249,tyviseadus,2012-01-01,2013-04-27,2,3,Kemikaaliseadus
159378,106012023046,106012023047,234,tyviseadus,2023-01-16,2023-08-31,1,2,Mikrolülituse topoloogia kaitse seadus
159387,127032012011,105072012017,304,tyviseadus,2012-06-01,2012-09-01,1,7,Puuetega inimeste sotsiaaltoetuste seadus
159387,105072012017,106122012014,304,tyviseadus,2012-09-01,2013-01-01,2,7,Puuetega inimeste sotsiaaltoetuste seadus
159387,106122012014,129062017003,304,tyviseadus,2013-01-01,2017-07-01,3,7,Puuetega inimeste sotsiaaltoetuste seadus
159387,129062017003,129062017004,304,tyviseadus,2017-07-01,2017-07-09,4,7,Puuetega inimeste sotsiaaltoetuste seadus
159387,129062017004,127022019013,304,tyviseadus,2017-07-09,2020-01-01,5,7,Puuetega inimeste sotsiaaltoetuste seadus
159387,127022019013,122032021011,304,tyviseadus,2020-01-01,2021-04-01,6,7,Puuetega inimeste sotsiaaltoetuste seadus
159388,105072013006,101042014005,228,tyviseadus,2013-07-15,2014-04-11,1,6,Ühisveevärgi ja -kanalisatsiooni seadus
159388,101042014005,101042014006,228,tyviseadus,2014-04-11,2014-07-01,2,6,Ühisveevärgi ja -kanalisatsiooni seadus
159388,101042014006,123122014023,228,tyviseadus,2014-07-01,2015-01-01,3,6,Ühisveevärgi ja -kanalisatsiooni seadus
159388,123122014023,110072020088,228,tyviseadus,2015-01-01,2021-01-01,4,6,Ühisveevärgi ja -kanalisatsiooni seadus
159388,110072020088,130122021020,228,tyviseadus,2021-01-01,2022-01-01,5,6,Ühisveevärgi ja -kanalisatsiooni seadus
159390,105052022012,111102024006,304,tyviseadus,2023-02-01,2025-01-17,1,3,Hoiu-laenuühistu seadus
159390,111102024006,113022026002,304,tyviseadus,2025-01-17,2026-03-01,2,3,Hoiu-laenuühistu seadus
159392,117032011027,117032011028,294,tyviseadus,2011-03-18,2011-03-27,1,2,Teeseadus
159396,109122010012,109122010014,468,tyviseadus,2011-01-01,2011-02-01,1,20,Isikut tõendavate dokumentide seadus
159396,109122010014,119122012012,468,tyviseadus,2011-02-01,2013-01-01,2,20,Isikut tõendavate dokumentide seadus
159396,119122012012,129102014005,468,tyviseadus,2013-01-01,2014-12-01,3,20,Isikut tõendavate dokumentide seadus
159396,129102014005,129102014006,468,tyviseadus,2014-12-01,2015-01-01,4,20,Isikut tõendavate dokumentide seadus
159396,129102014006,106042016005,468,tyviseadus,2015-01-01,2016-05-01,5,20,Isikut tõendavate dokumentide seadus
159396,106042016005,103012017011,468,tyviseadus,2016-05-01,2017-01-17,6,20,Isikut tõendavate dokumentide seadus
159396,103012017011,103012017012,468,tyviseadus,2017-01-17,2017-01-18,7,20,Isikut tõendavate dokumentide seadus
159396,103012017012,103012017013,468,tyviseadus,2017-01-18,2017-02-01,8,20,Isikut tõendavate dokumentide seadus
159396,103012017013,122032017002,468,tyviseadus,2017-02-01,2017-04-01,9,20,Isikut tõendavate dokumentide seadus
159396,122032017002,122032017003,468,tyviseadus,2017-04-01,2017-07-01,10,20,Isikut tõendavate dokumentide seadus
159396,122032017003,121042018005,468,tyviseadus,2017-07-01,2018-05-01,11,20,Isikut tõendavate dokumentide seadus
159396,121042018005,118122019010,468,tyviseadus,2018-05-01,2019-12-28,12,20,Isikut tõendavate dokumentide seadus
159396,118122019010,131122019016,468,tyviseadus,2019-12-28,2020-01-06,13,20,Isikut tõendavate dokumentide seadus
159396,131122019016,131012020014,468,tyviseadus,2020-01-06,2020-02-01,14,20,Isikut tõendavate dokumentide seadus
159396,131012020014,131012020015,468,tyviseadus,2020-02-01,2021-01-01,15,20,Isikut tõendavate dokumentide seadus
159396,131012020015,108072021002,468,tyviseadus,2021-01-01,2021-07-15,16,20,Isikut tõendavate dokumentide seadus
159396,108072021002,115102021003,468,tyviseadus,2021-07-15,2021-10-25,17,20,Isikut tõendavate dokumentide seadus
159396,115102021003,126042024013,468,tyviseadus,2021-10-25,2024-05-06,18,20,Isikut tõendavate dokumentide seadus
159396,126042024013,117042025022,468,tyviseadus,2024-05-06,2025-05-01,19,20,Isikut tõendavate dokumentide seadus
159397,120112014011,120112014012,312,tyviseadus,2015-01-01,2015-09-01,1,8,Koolieelse lasteasutuse seadus
159397,120112014012,122012018006,312,tyviseadus,2015-09-01,2018-02-01,2,8,Koolieelse lasteasutuse seadus
159397,122012018006,128122022044,312,tyviseadus,2018-02-01,2023-08-01,3,8,Koolieelse lasteasutuse seadus
159397,128122022044,128122022045,312,tyviseadus,2023-08-01,2023-09-01,4,8,Koolieelse lasteasutuse seadus
159397,128122022045,126042024003,312,tyviseadus,2023-09-01,2024-05-06,5,8,Koolieelse lasteasutuse seadus
159397,126042024003,126042024004,312,tyviseadus,2024-05-06,2024-08-01,6,8,Koolieelse lasteasutuse seadus
159397,126042024004,126042024005,312,tyviseadus,2024-08-01,2024-09-01,7,8,Koolieelse lasteasutuse seadus
159400,109032011005,108072011060,224,tyviseadus,2011-03-19,2011-07-22,1,11,Õiguskantsleri seadus
159400,108072011060,129052012005,224,tyviseadus,2011-07-22,2012-06-08,2,11,Õiguskantsleri seadus
159400,129052012005,103072013009,224,tyviseadus,2012-06-08,2013-10-01,3,11,Õiguskantsleri seadus
159400,103072013009,103072013010,224,tyviseadus,2013-10-01,2014-01-01,4,11,Õiguskantsleri seadus
159400,103072013010,122122014008,224,tyviseadus,2014-01-01,2015-01-01,5,11,Õiguskantsleri seadus
159400,122122014008,106042016023,224,tyviseadus,2015-01-01,2016-05-01,6,11,Õiguskantsleri seadus
159400,106042016023,103072018016,224,tyviseadus,2016-05-01,2019-01-01,7,11,Õiguskantsleri seadus
159400,103072018016,119122019014,224,tyviseadus,2019-01-01,2020-01-01,8,11,Õiguskantsleri seadus
159400,119122019014,126052020011,224,tyviseadus,2020-01-01,2020-06-05,9,11,Õiguskantsleri seadus
159400,126052020011,108042025019,224,tyviseadus,2020-06-05,2026-10-01,10,11,Õiguskantsleri seadus
159402,119012011022,112022013005,464,tyviseadus,2011-01-20,2013-02-22,1,15,Toiduseadus
159402,112022013005,112022013006,464,tyviseadus,2013-02-22,2013-06-01,2,15,Toiduseadus
